transaction_id,merchant_id,transaction_date,transaction_amount,currency,payment_method,status,failure_reason,country,customer_id
TXN000989,M0089,2024-02-11 4:00:00,305.31,KES,bank_transfer,successful,,Kenya,C00272
TXN000990,M0020,2024-02-11 5:00:00,770.87,USD,crypto,successful,,Nigeria,C00749
TXN000991,M0034,2024-02-11 6:00:00,206.81,USD,bank_transfer,successful,,Kenya,C00038
TXN000992,M0020,2024-02-11 7:00:00,809.68,GBP,bank_transfer,successful,,Nigeria,C00199
TXN000993,M0100,2024-02-11 8:00:00,207.55,KES,credit_card,successful,,Kenya,C00976
TXN000994,M0094,2024-02-11 9:00:00,38.43,KES,credit_card,successful,,Germany,C00099
TXN000995,M0013,2024-02-11 10:00:00,209.68,GBP,mobile_money,failed,,Canada,C00586
TXN000996,M0034,2024-02-11 11:00:00,205.19,EUR,crypto,successful,,Germany,C00605
TXN000997,M0048,2024-02-11 12:00:00,650.85,USD,bank_transfer,successful,,Canada,C00617
TXN000998,M0035,2024-02-11 13:00:00,369.68,USD,crypto,successful,,USA,C00799
TXN000999,M0042,2024-02-11 14:00:00,284.27,GBP,crypto,failed,,Kenya,C00315
TXN001000,M0059,2024-02-11 15:00:00,404.82,NGN,crypto,successful,,Nigeria,C00246
TXN001001,M0056,2024-02-11 16:00:00,458.34,USD,crypto,successful,,Nigeria,C00073
TXN001002,M0061,2024-02-11 17:00:00,773.32,KES,bank_transfer,failed,,Nigeria,C00464
TXN001003,M0065,2024-02-11 18:00:00,382.71,KES,bank_transfer,successful,,Nigeria,C00215
TXN001004,M0042,2024-02-11 19:00:00,41.52,KES,credit_card,successful,,Kenya,C00548
TXN001005,M0030,2024-02-11 20:00:00,848.1,KES,bank_transfer,successful,,USA,C00039
TXN001006,M0061,2024-02-11 21:00:00,48.3,KES,crypto,successful,,Germany,C00212
TXN001007,M0031,2024-02-11 22:00:00,955.43,NGN,mobile_money,failed,,UK,C00012
TXN001008,M0058,2024-02-11 23:00:00,495.37,NGN,bank_transfer,successful,,Nigeria,C00618
TXN001009,M0060,2024-02-12 0:00:00,476.33,KES,crypto,chargeback,,Canada,C00192
TXN001010,M0051,2024-02-12 1:00:00,922.26,KES,credit_card,successful,,USA,C00410
TXN001011,M0055,2024-02-12 2:00:00,95.55,USD,crypto,failed,,Germany,C00941
TXN001012,M0022,2024-02-12 3:00:00,230.96,GBP,bank_transfer,successful,,USA,C00395
TXN001013,M0066,2024-02-12 4:00:00,771.53,EUR,bank_transfer,failed,,USA,C00297
TXN001014,M0066,2024-02-12 5:00:00,791.45,EUR,bank_transfer,successful,,UK,C00345
TXN001015,M0030,2024-02-12 6:00:00,762.14,GBP,mobile_money,successful,,Nigeria,C00077
TXN001016,M0009,2024-02-12 7:00:00,537.51,EUR,mobile_money,successful,,USA,C00271
TXN001017,M0084,2024-02-12 8:00:00,401.62,NGN,bank_transfer,failed,,USA,C00835
TXN001018,M0003,2024-02-12 9:00:00,558.02,NGN,credit_card,successful,,Nigeria,C00953
TXN001019,M0045,2024-02-12 10:00:00,661.2,NGN,crypto,successful,,Kenya,C00040
TXN001020,M0093,2024-02-12 11:00:00,298.95,USD,mobile_money,successful,,Germany,C00326
TXN001021,M0085,2024-02-12 12:00:00,106.65,EUR,bank_transfer,successful,,USA,C00494
TXN001022,M0046,2024-02-12 13:00:00,21.22,EUR,bank_transfer,refunded,,Canada,C00456
TXN001023,M0070,2024-02-12 14:00:00,340.57,KES,crypto,successful,,UK,C00156
TXN001024,M0002,2024-02-12 15:00:00,912.14,NGN,credit_card,successful,,Nigeria,C00201
TXN001025,M0077,2024-02-12 16:00:00,124.09,NGN,bank_transfer,successful,,Nigeria,C00089
TXN001026,M0043,2024-02-12 17:00:00,396.24,USD,credit_card,successful,,Nigeria,C00309
TXN001027,M0055,2024-02-12 18:00:00,78.51,KES,mobile_money,successful,,UK,C00303
TXN001028,M0023,2024-02-12 19:00:00,474.39,KES,credit_card,successful,,Nigeria,C00335
TXN001029,M0094,2024-02-12 20:00:00,793.26,KES,mobile_money,successful,,USA,C00153
TXN001030,M0012,2024-02-12 21:00:00,287.99,USD,crypto,successful,,Nigeria,C00367
TXN001031,M0062,2024-02-12 22:00:00,813.54,NGN,credit_card,successful,,UK,C00405
TXN001032,M0004,2024-02-12 23:00:00,759.22,GBP,credit_card,successful,,UK,C00769
TXN001033,M0023,2024-02-13 0:00:00,763.47,USD,bank_transfer,failed,,Germany,C00452
TXN001034,M0034,2024-02-13 1:00:00,65.45,KES,mobile_money,successful,,USA,C00038
TXN001035,M0061,2024-02-13 2:00:00,215.64,EUR,mobile_money,successful,,USA,C00115
TXN001036,M0099,2024-02-13 3:00:00,392.37,KES,mobile_money,successful,,Nigeria,C00413
TXN001037,M0075,2024-02-13 4:00:00,587.03,GBP,bank_transfer,successful,,Nigeria,C00122
TXN001038,M0041,2024-02-13 5:00:00,682.19,USD,credit_card,failed,,Germany,C00942
TXN001039,M0033,2024-02-13 6:00:00,540.81,KES,bank_transfer,successful,,Canada,C00655
TXN001040,M0056,2024-02-13 7:00:00,318.84,NGN,credit_card,successful,,Kenya,C00464
TXN001041,M0004,2024-02-13 8:00:00,432.95,GBP,credit_card,successful,,Germany,C00683
TXN001042,M0030,2024-02-13 9:00:00,585.43,NGN,mobile_money,successful,,Canada,C00664
TXN001043,M0015,2024-02-13 10:00:00,458.77,NGN,crypto,successful,,Nigeria,C00836
TXN001044,M0081,2024-02-13 11:00:00,351.63,KES,credit_card,successful,,Germany,C00019
TXN001045,M0016,2024-02-13 12:00:00,511.14,NGN,mobile_money,successful,,Nigeria,C00489
TXN001046,M0003,2024-02-13 13:00:00,595.92,GBP,bank_transfer,successful,,Germany,C00805
TXN001047,M0067,2024-02-13 14:00:00,165.95,NGN,crypto,failed,,Canada,C00182
TXN001048,M0002,2024-02-13 15:00:00,821.09,NGN,crypto,successful,,UK,C00222
TXN001049,M0001,2024-02-13 16:00:00,750.76,USD,credit_card,successful,,Kenya,C00537
TXN001050,M0011,2024-02-13 17:00:00,969.24,KES,mobile_money,successful,,USA,C00273
TXN001051,M0006,2024-02-13 18:00:00,299.87,GBP,crypto,successful,,UK,C00977
TXN001052,M0100,2024-02-13 19:00:00,377.74,USD,credit_card,successful,,Nigeria,C00265
TXN001053,M0015,2024-02-13 20:00:00,729.06,NGN,crypto,successful,,Canada,C00139
TXN001054,M0085,2024-02-13 21:00:00,364.3,USD,bank_transfer,successful,,Kenya,C00062
TXN001055,M0035,2024-02-13 22:00:00,376.64,NGN,credit_card,successful,,Nigeria,C00277
TXN001056,M0046,2024-02-13 23:00:00,639.6,USD,crypto,successful,,Canada,C00411
TXN001057,M0009,2024-02-14 0:00:00,264.26,USD,credit_card,successful,,Nigeria,C00611
TXN001058,M0055,2024-02-14 1:00:00,143.98,KES,mobile_money,successful,,Kenya,C00428
TXN001059,M0084,2024-02-14 2:00:00,660.37,KES,crypto,successful,,Nigeria,C00149
TXN001060,M0100,2024-02-14 3:00:00,106.7,GBP,bank_transfer,failed,,Nigeria,C00722
TXN001061,M0042,2024-02-14 4:00:00,560.53,GBP,credit_card,failed,,USA,C00488
TXN001062,M0052,2024-02-14 5:00:00,696.89,GBP,crypto,successful,,Canada,C00462
TXN001063,M0062,2024-02-14 6:00:00,547.74,EUR,crypto,successful,,USA,C00285
TXN001064,M0015,2024-02-14 7:00:00,10.8,KES,credit_card,successful,,Kenya,C00744
TXN001065,M0012,2024-02-14 8:00:00,606.17,USD,crypto,successful,,Canada,C00270
TXN001066,M0080,2024-02-14 9:00:00,18.76,NGN,bank_transfer,successful,,Nigeria,C00521
TXN001067,M0031,2024-02-14 10:00:00,936.21,USD,credit_card,failed,,Germany,C00844
TXN001068,M0056,2024-02-14 11:00:00,653.47,NGN,crypto,refunded,,USA,C00373
TXN001069,M0046,2024-02-14 12:00:00,385.81,KES,mobile_money,successful,,USA,C00902
TXN001070,M0074,2024-02-14 13:00:00,91.44,KES,bank_transfer,refunded,,Germany,C00629
TXN001071,M0065,2024-02-14 14:00:00,283.35,USD,bank_transfer,successful,,Nigeria,C00945
TXN001072,M0053,2024-02-14 15:00:00,482.29,KES,bank_transfer,successful,,UK,C00367
TXN001073,M0061,2024-02-14 16:00:00,659.69,GBP,crypto,successful,,Kenya,C00197
TXN001074,M0023,2024-02-14 17:00:00,837.21,KES,crypto,successful,,Germany,C00996
TXN001075,M0005,2024-02-14 18:00:00,564.06,GBP,credit_card,successful,,UK,C00387
TXN001076,M0064,2024-02-14 19:00:00,672.5,GBP,crypto,successful,,USA,C00331
TXN001077,M0001,2024-02-14 20:00:00,757.61,NGN,credit_card,successful,,Nigeria,C00341
TXN001078,M0039,2024-02-14 21:00:00,72.98,USD,crypto,successful,,UK,C00351
TXN001079,M0094,2024-02-14 22:00:00,181.46,GBP,bank_transfer,failed,,USA,C00630
TXN001080,M0012,2024-02-14 23:00:00,239.03,NGN,bank_transfer,successful,,Nigeria,C00887
TXN001081,M0042,2024-02-15 0:00:00,115.28,NGN,credit_card,successful,,Kenya,C00882
TXN001082,M0025,2024-02-15 1:00:00,511.19,USD,mobile_money,successful,,Nigeria,C00311
TXN001083,M0016,2024-02-15 2:00:00,858.46,GBP,credit_card,successful,,Germany,C00922
TXN001084,M0046,2024-02-15 3:00:00,640.72,EUR,bank_transfer,successful,,Nigeria,C00639
TXN001085,M0001,2024-02-15 4:00:00,165.96,USD,crypto,successful,,USA,C00641
TXN001086,M0076,2024-02-15 5:00:00,930.48,USD,bank_transfer,refunded,,Canada,C00487
TXN001087,M0042,2024-02-15 6:00:00,626.9,KES,crypto,successful,,Germany,C00104
TXN001088,M0013,2024-02-15 7:00:00,981.51,EUR,crypto,successful,,Germany,C00305
TXN001089,M0045,2024-02-15 8:00:00,475.82,USD,bank_transfer,successful,,Kenya,C00622
TXN001090,M0055,2024-02-15 9:00:00,652.84,NGN,credit_card,successful,,Kenya,C00190
TXN001091,M0075,2024-02-15 10:00:00,976.86,KES,mobile_money,successful,,Kenya,C00902
TXN001092,M0053,2024-02-15 11:00:00,631.92,GBP,crypto,successful,,Kenya,C00682
TXN001093,M0036,2024-02-15 12:00:00,843.46,EUR,mobile_money,successful,,Nigeria,C00620
TXN001094,M0028,2024-02-15 13:00:00,62.01,EUR,crypto,failed,,UK,C00624
TXN001095,M0009,2024-02-15 14:00:00,252.86,KES,bank_transfer,successful,,UK,C00760
TXN001096,M0079,2024-02-15 15:00:00,753.47,EUR,bank_transfer,successful,,UK,C00075
TXN001097,M0081,2024-02-15 16:00:00,460.82,NGN,mobile_money,successful,,Kenya,C00607
TXN001098,M0070,2024-02-15 17:00:00,843.95,EUR,credit_card,successful,,Canada,C00932
TXN001099,M0035,2024-02-15 18:00:00,307.89,NGN,crypto,successful,,USA,C00671
TXN001100,M0018,2024-02-15 19:00:00,65.75,GBP,mobile_money,successful,,UK,C00904
TXN001101,M0026,2024-02-15 20:00:00,953.01,EUR,crypto,successful,,UK,C00358
TXN001102,M0050,2024-02-15 21:00:00,730.01,EUR,bank_transfer,successful,,Canada,C00767
TXN001103,M0071,2024-02-15 22:00:00,848.36,USD,credit_card,successful,,Kenya,C00159
TXN001104,M0028,2024-02-15 23:00:00,235.12,USD,bank_transfer,successful,,Kenya,C00827
TXN001105,M0019,2024-02-16 0:00:00,202.14,NGN,credit_card,successful,,USA,C00607
TXN001106,M0005,2024-02-16 1:00:00,609.72,GBP,crypto,successful,,Kenya,C00101
TXN001107,M0075,2024-02-16 2:00:00,249.8,NGN,credit_card,failed,,Kenya,C00097
TXN001108,M0004,2024-02-16 3:00:00,72.83,GBP,credit_card,successful,,Nigeria,C00548
TXN001109,M0069,2024-02-16 4:00:00,458.44,GBP,crypto,successful,,USA,C00369
TXN001110,M0062,2024-02-16 5:00:00,767.23,EUR,bank_transfer,successful,,Kenya,C00300
TXN001111,M0072,2024-02-16 6:00:00,460.72,NGN,bank_transfer,failed,,Germany,C00258
TXN001112,M0030,2024-02-16 7:00:00,248.07,GBP,credit_card,successful,,Germany,C00775
TXN001113,M0072,2024-02-16 8:00:00,741.06,GBP,credit_card,successful,,Kenya,C00307
TXN001114,M0091,2024-02-16 9:00:00,300.61,GBP,credit_card,failed,,UK,C00814
TXN001115,M0053,2024-02-16 10:00:00,367.76,GBP,bank_transfer,successful,,Germany,C00205
TXN001116,M0038,2024-02-16 11:00:00,642.81,USD,credit_card,successful,,UK,C00282
TXN001117,M0022,2024-02-16 12:00:00,42.69,EUR,crypto,successful,,USA,C00328
TXN001118,M0067,2024-02-16 13:00:00,170.55,GBP,credit_card,successful,,Nigeria,C00279
TXN001119,M0067,2024-02-16 14:00:00,979.45,KES,bank_transfer,successful,,USA,C00225
TXN001120,M0049,2024-02-16 15:00:00,598.62,KES,mobile_money,successful,,Nigeria,C00495
TXN001121,M0020,2024-02-16 16:00:00,165.61,GBP,bank_transfer,successful,,Kenya,C00448
TXN001122,M0083,2024-02-16 17:00:00,23.87,EUR,bank_transfer,successful,,Kenya,C00271
TXN001123,M0086,2024-02-16 18:00:00,280.72,KES,credit_card,successful,,Nigeria,C00236
TXN001124,M0094,2024-02-16 19:00:00,614.5,GBP,crypto,successful,,Nigeria,C00793
TXN001125,M0018,2024-02-16 20:00:00,799.6,GBP,bank_transfer,successful,,Kenya,C00669
TXN001126,M0023,2024-02-16 21:00:00,34.43,KES,credit_card,successful,,USA,C00759
TXN001127,M0096,2024-02-16 22:00:00,779.54,USD,crypto,successful,,Nigeria,C00458
TXN001128,M0031,2024-02-16 23:00:00,802.44,USD,crypto,successful,,Nigeria,C00613
TXN001129,M0050,2024-02-17 0:00:00,515.94,GBP,bank_transfer,failed,,Canada,C00716
TXN001130,M0087,2024-02-17 1:00:00,988.15,KES,mobile_money,successful,,USA,C00599
TXN001131,M0046,2024-02-17 2:00:00,339.01,KES,mobile_money,successful,,USA,C00841
TXN001132,M0036,2024-02-17 3:00:00,430.17,EUR,credit_card,successful,,Germany,C00391
TXN001133,M0046,2024-02-17 4:00:00,616.23,GBP,crypto,successful,,Canada,C00556
TXN001134,M0015,2024-02-17 5:00:00,224.45,USD,mobile_money,successful,,Germany,C00688
TXN001135,M0087,2024-02-17 6:00:00,285.84,KES,credit_card,successful,,UK,C00342
TXN001136,M0019,2024-02-17 7:00:00,185.81,EUR,bank_transfer,successful,,Nigeria,C00734
TXN001137,M0067,2024-02-17 8:00:00,645.75,EUR,credit_card,successful,,USA,C00291
TXN001138,M0012,2024-02-17 9:00:00,362.02,KES,crypto,successful,,Kenya,C00671
TXN001139,M0006,2024-02-17 10:00:00,827.98,NGN,credit_card,failed,Card expired,Kenya,C00513
TXN001140,M0088,2024-02-17 11:00:00,91.51,KES,credit_card,successful,,Canada,C00234
TXN001141,M0082,2024-02-17 12:00:00,966.35,KES,bank_transfer,successful,,Germany,C00967
TXN001142,M0001,2024-02-17 13:00:00,750.56,KES,credit_card,successful,,Nigeria,C00227
TXN001143,M0037,2024-02-17 14:00:00,199.25,EUR,bank_transfer,successful,,Nigeria,C00846
TXN001144,M0083,2024-02-17 15:00:00,297.75,GBP,mobile_money,successful,,Canada,C00620
TXN001145,M0026,2024-02-17 16:00:00,552.25,GBP,mobile_money,successful,,UK,C00558
TXN001146,M0085,2024-02-17 17:00:00,620.33,GBP,mobile_money,failed,Insufficient funds,Nigeria,C00011
TXN001147,M0086,2024-02-17 18:00:00,716.5,GBP,mobile_money,successful,,Kenya,C00059
TXN001148,M0079,2024-02-17 19:00:00,378.29,USD,bank_transfer,successful,,Nigeria,C00448
TXN001149,M0086,2024-02-17 20:00:00,928.5,GBP,credit_card,successful,,Nigeria,C00513
TXN001150,M0018,2024-02-17 21:00:00,681.55,EUR,bank_transfer,successful,,USA,C00916
TXN001151,M0051,2024-02-17 22:00:00,570.12,EUR,crypto,failed,,Canada,C00352
TXN001152,M0013,2024-02-17 23:00:00,879.41,KES,bank_transfer,successful,,USA,C00564
TXN001153,M0067,2024-02-18 0:00:00,373.38,EUR,mobile_money,successful,,Germany,C00816
TXN001154,M0088,2024-02-18 1:00:00,951.52,EUR,credit_card,successful,,USA,C00309
TXN001155,M0087,2024-02-18 2:00:00,990.66,NGN,crypto,failed,,Germany,C00519
TXN001156,M0078,2024-02-18 3:00:00,212.82,USD,credit_card,successful,,Canada,C00661
TXN001157,M0024,2024-02-18 4:00:00,773.91,KES,bank_transfer,successful,,USA,C00244
TXN001158,M0047,2024-02-18 5:00:00,6.25,EUR,mobile_money,successful,,Nigeria,C00637
TXN001159,M0057,2024-02-18 6:00:00,953.33,EUR,mobile_money,successful,,USA,C00107
TXN001160,M0083,2024-02-18 7:00:00,115.89,USD,bank_transfer,successful,,Kenya,C00121
TXN001161,M0004,2024-02-18 8:00:00,944.57,KES,bank_transfer,successful,,Germany,C00441
TXN001162,M0023,2024-02-18 9:00:00,571.55,KES,bank_transfer,successful,,Kenya,C00784
TXN001163,M0011,2024-02-18 10:00:00,552.7,EUR,mobile_money,successful,,Germany,C00459
TXN001164,M0094,2024-02-18 11:00:00,911.84,NGN,credit_card,successful,,USA,C00054
TXN001165,M0033,2024-02-18 12:00:00,899.63,GBP,mobile_money,successful,,Nigeria,C00648
TXN001166,M0074,2024-02-18 13:00:00,94.5,KES,crypto,successful,,Nigeria,C00074
TXN001167,M0080,2024-02-18 14:00:00,131.09,NGN,credit_card,successful,,Kenya,C00525
TXN001168,M0049,2024-02-18 15:00:00,139.32,NGN,mobile_money,successful,,Nigeria,C00488
TXN001169,M0003,2024-02-18 16:00:00,752.73,USD,mobile_money,refunded,,USA,C00243
TXN001170,M0098,2024-02-18 17:00:00,832.19,EUR,mobile_money,successful,,UK,C00148
TXN001171,M0071,2024-02-18 18:00:00,685.23,GBP,bank_transfer,successful,,UK,C00284
TXN001172,M0069,2024-02-18 19:00:00,701.86,NGN,bank_transfer,successful,,UK,C00531
TXN001173,M0055,2024-02-18 20:00:00,71.1,USD,credit_card,successful,,UK,C00535
TXN001174,M0049,2024-02-18 21:00:00,242.63,NGN,mobile_money,successful,,UK,C00333
TXN001175,M0094,2024-02-18 22:00:00,583.15,USD,bank_transfer,successful,,Nigeria,C00139
TXN001176,M0086,2024-02-18 23:00:00,641.54,EUR,credit_card,successful,,Canada,C00043
TXN001177,M0084,2024-02-19 0:00:00,821.16,NGN,mobile_money,successful,,Kenya,C00788
TXN001178,M0044,2024-02-19 1:00:00,254.85,GBP,bank_transfer,successful,,Nigeria,C00106
TXN001179,M0036,2024-02-19 2:00:00,421.6,KES,mobile_money,successful,,Nigeria,C00160
TXN001180,M0012,2024-02-19 3:00:00,447.94,EUR,crypto,successful,,USA,C00974
TXN001181,M0042,2024-02-19 4:00:00,666.63,GBP,mobile_money,successful,,USA,C00617
TXN001182,M0054,2024-02-19 5:00:00,342.7,USD,credit_card,successful,,USA,C00665
TXN001183,M0020,2024-02-19 6:00:00,627.59,GBP,crypto,successful,,Nigeria,C00026
TXN001184,M0090,2024-02-19 7:00:00,173.84,KES,bank_transfer,successful,,Kenya,C00116
TXN001185,M0083,2024-02-19 8:00:00,210.16,GBP,credit_card,successful,,Nigeria,C00401
TXN001186,M0004,2024-02-19 9:00:00,981.87,GBP,crypto,failed,,Nigeria,C00128
TXN001187,M0004,2024-02-19 10:00:00,251.07,KES,bank_transfer,successful,,Nigeria,C00615
TXN001188,M0006,2024-02-19 11:00:00,442.75,USD,bank_transfer,successful,,Canada,C00715
TXN001189,M0082,2024-02-19 12:00:00,407.22,GBP,mobile_money,successful,,USA,C00029
TXN001190,M0092,2024-02-19 13:00:00,469.98,GBP,crypto,successful,,Germany,C00953
TXN001191,M0038,2024-02-19 14:00:00,82.09,GBP,credit_card,successful,,Canada,C00718
TXN001192,M0016,2024-02-19 15:00:00,718.83,EUR,credit_card,successful,,Nigeria,C00996
TXN001193,M0016,2024-02-19 16:00:00,81.19,EUR,crypto,successful,,Germany,C00401
TXN001194,M0052,2024-02-19 17:00:00,168.19,USD,crypto,successful,,Germany,C00066
TXN001195,M0015,2024-02-19 18:00:00,24.87,GBP,credit_card,successful,,UK,C00080
TXN001196,M0094,2024-02-19 19:00:00,737.52,NGN,bank_transfer,failed,,UK,C00382
TXN001197,M0022,2024-02-19 20:00:00,283.08,USD,crypto,successful,,Germany,C00086
TXN001198,M0058,2024-02-19 21:00:00,908.15,GBP,credit_card,successful,,Kenya,C00090
TXN001199,M0033,2024-02-19 22:00:00,467.84,GBP,crypto,successful,,Nigeria,C00064
TXN001200,M0017,2024-02-19 23:00:00,611.35,KES,credit_card,successful,,UK,C00633
TXN001201,M0084,2024-02-20 0:00:00,718.25,NGN,mobile_money,failed,,UK,C00658
TXN001202,M0014,2024-02-20 1:00:00,664.76,GBP,credit_card,successful,,UK,C00170
TXN001203,M0016,2024-02-20 2:00:00,721.75,GBP,credit_card,successful,,Canada,C00048
TXN001204,M0090,2024-02-20 3:00:00,954.13,GBP,mobile_money,successful,,USA,C00287
TXN001205,M0092,2024-02-20 4:00:00,36.52,USD,credit_card,successful,,Germany,C00746
TXN001206,M0080,2024-02-20 5:00:00,84.44,KES,bank_transfer,successful,,USA,C00798
TXN001207,M0098,2024-02-20 6:00:00,127.11,KES,mobile_money,successful,,Germany,C00137
TXN001208,M0017,2024-02-20 7:00:00,690.37,USD,credit_card,successful,,UK,C00869
TXN001209,M0057,2024-02-20 8:00:00,131.88,NGN,crypto,successful,,USA,C00355
TXN001210,M0012,2024-02-20 9:00:00,922.57,USD,credit_card,successful,,Nigeria,C00233
TXN001211,M0007,2024-02-20 10:00:00,218.06,USD,mobile_money,failed,,Kenya,C00231
TXN001212,M0082,2024-02-20 11:00:00,746.64,KES,credit_card,failed,,UK,C00566
TXN001213,M0006,2024-02-20 12:00:00,746.79,KES,credit_card,successful,,Germany,C00198
TXN001214,M0078,2024-02-20 13:00:00,879.45,USD,mobile_money,successful,,UK,C00359
TXN001215,M0039,2024-02-20 14:00:00,789.91,NGN,bank_transfer,successful,,USA,C00659
TXN001216,M0007,2024-02-20 15:00:00,393.63,NGN,mobile_money,successful,,UK,C00018
TXN001217,M0036,2024-02-20 16:00:00,687.58,NGN,crypto,successful,,Canada,C00174
TXN001218,M0018,2024-02-20 17:00:00,329.21,NGN,crypto,successful,,UK,C00750
TXN001219,M0085,2024-02-20 18:00:00,938.85,KES,crypto,failed,,Germany,C00117
TXN001220,M0054,2024-02-20 19:00:00,244.44,EUR,mobile_money,successful,,UK,C00243
TXN001221,M0033,2024-02-20 20:00:00,238.96,KES,crypto,successful,,Canada,C00126
TXN001222,M0055,2024-02-20 21:00:00,748.64,EUR,mobile_money,successful,,UK,C00859
TXN001223,M0041,2024-02-20 22:00:00,98.79,GBP,crypto,successful,,Canada,C00987
TXN001224,M0019,2024-02-20 23:00:00,892.85,NGN,mobile_money,successful,,USA,C00839
TXN001225,M0038,2024-02-21 0:00:00,840.45,NGN,crypto,successful,,UK,C00052
TXN001226,M0090,2024-02-21 1:00:00,560.96,EUR,credit_card,successful,,Nigeria,C00546
TXN001227,M0058,2024-02-21 2:00:00,452.11,KES,credit_card,successful,,Germany,C00321
TXN001228,M0055,2024-02-21 3:00:00,216.46,EUR,crypto,successful,,UK,C00886
TXN001229,M0090,2024-02-21 4:00:00,354.15,KES,credit_card,successful,,USA,C00410
TXN001230,M0016,2024-02-21 5:00:00,556.19,KES,mobile_money,successful,,Nigeria,C00442
TXN001231,M0083,2024-02-21 6:00:00,805.41,NGN,mobile_money,successful,,Canada,C00678
TXN001232,M0036,2024-02-21 7:00:00,217.07,NGN,mobile_money,successful,,USA,C00162
TXN001233,M0037,2024-02-21 8:00:00,72.27,NGN,bank_transfer,successful,,Germany,C00641
TXN001234,M0058,2024-02-21 9:00:00,695.74,KES,crypto,successful,,Kenya,C00031
TXN001235,M0016,2024-02-21 10:00:00,642.2,GBP,crypto,successful,,Germany,C00069
TXN001236,M0016,2024-02-21 11:00:00,302.68,NGN,credit_card,successful,,USA,C00580
TXN001237,M0055,2024-02-21 12:00:00,315.14,NGN,mobile_money,successful,,Kenya,C00730
TXN001238,M0084,2024-02-21 13:00:00,214.9,KES,bank_transfer,successful,,Kenya,C00784
